date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:57:52	30064/30064	---M--	200	added ('OK')	font/woff2	date:Sat,%2020%20Aug%202022%2015:34:39%20GMT	http://127.0.0.1:8000/static/vendor/simple-line-icons/fonts/Simple-Line-Icons.woff2?v=2.4.0	/home/saleh/websites/bitparsersHTMLOnly/127.0.0.1_8000/static/vendor/simple-line-icons/fonts/Simple-Line-Iconsb26c.woff2	(from http://127.0.0.1:8000/static/vendor/simple-line-icons/css/simple-line-icons.min.css)
19:57:54	54266/54266	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Sat,%2020%20Aug%202022%2015:34:39%20GMT	http://127.0.0.1:8000/static/vendor/simple-line-icons/fonts/Simple-Line-Icons.eot?v=2.4.0	/home/saleh/websites/bitparsersHTMLOnly/127.0.0.1_8000/static/vendor/simple-line-icons/fonts/Simple-Line-Iconsb26c.eot	(from http://127.0.0.1:8000/static/vendor/simple-line-icons/css/simple-line-icons.min.css)
19:57:56	204814/204814	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Sat,%2020%20Aug%202022%2015:34:39%20GMT	http://127.0.0.1:8000/static/vendor/fontawesome-free/webfonts/fa-solid-900.eot	/home/saleh/websites/bitparsersHTMLOnly/127.0.0.1_8000/static/vendor/fontawesome-free/webfonts/fa-solid-900.eot	(from http://127.0.0.1:8000/static/vendor/fontawesome-free/css/all.min.css)
19:57:56	24443/24443	URF---	200	added ('OK%20(cached)')	application/x-javascript		http://127.0.0.1:8000/static/vendor/jquery.validation/jquery.validate.min.js	/home/saleh/websites/bitparsersHTMLOnly/127.0.0.1_8000/static/vendor/jquery.validation/jquery.validate.min.js	(from http://127.0.0.1:8000/)
19:57:58	3990/3990	URF---	200	added ('OK%20(cached)')	application/x-javascript		http://127.0.0.1:8000/static/vendor/jquery.easy-pie-chart/jquery.easypiechart.min.js	/home/saleh/websites/bitparsersHTMLOnly/127.0.0.1_8000/static/vendor/jquery.easy-pie-chart/jquery.easypiechart.min.js	(from http://127.0.0.1:8000/)
19:58:04	239045/239045	---M--	200	added ('OK')	image/svg+xml	date:Sat,%2020%20Aug%202022%2015:34:39%20GMT	http://127.0.0.1:8000/static/vendor/simple-line-icons/fonts/Simple-Line-Icons.svg?v=2.4.0	/home/saleh/websites/bitparsersHTMLOnly/127.0.0.1_8000/static/vendor/simple-line-icons/fonts/Simple-Line-Iconsb26c.svg	(from http://127.0.0.1:8000/static/vendor/simple-line-icons/css/simple-line-icons.min.css)
19:58:06	3563/3563	URF---	200	added ('OK%20(cached)')	application/x-javascript		http://127.0.0.1:8000/static/vendor/jquery.gmap/jquery.gmap.min.js	/home/saleh/websites/bitparsersHTMLOnly/127.0.0.1_8000/static/vendor/jquery.gmap/jquery.gmap.min.js	(from http://127.0.0.1:8000/)
19:58:08	54056/54056	---M--	200	added ('OK')	font/ttf	date:Sat,%2020%20Aug%202022%2015:34:39%20GMT	http://127.0.0.1:8000/static/vendor/simple-line-icons/fonts/Simple-Line-Icons.ttf?v=2.4.0	/home/saleh/websites/bitparsersHTMLOnly/127.0.0.1_8000/static/vendor/simple-line-icons/fonts/Simple-Line-Iconsb26c.ttf	(from http://127.0.0.1:8000/static/vendor/simple-line-icons/css/simple-line-icons.min.css)
19:58:09	4976/4976	---M--	200	added ('OK')	image/png	date:Sat,%2020%20Aug%202022%2015:34:39%20GMT	http://127.0.0.1:8000/static/vendor/owl.carousel/assets/owl.video.play.png	/home/saleh/websites/bitparsersHTMLOnly/127.0.0.1_8000/static/vendor/owl.carousel/assets/owl.video.play.png	(from http://127.0.0.1:8000/static/vendor/owl.carousel/assets/owl.carousel.min.css)
19:58:10	3268/3268	URF---	200	added ('OK%20(cached)')	application/x-javascript		http://127.0.0.1:8000/static/vendor/jquery.lazyload/jquery.lazyload.min.js	/home/saleh/websites/bitparsersHTMLOnly/127.0.0.1_8000/static/vendor/jquery.lazyload/jquery.lazyload.min.js	(from http://127.0.0.1:8000/)
19:58:10	49090/49090	URF---	200	added ('OK%20(cached)')	application/x-javascript		http://127.0.0.1:8000/static/vendor/isotope/jquery.isotope.min.js	/home/saleh/websites/bitparsersHTMLOnly/127.0.0.1_8000/static/vendor/isotope/jquery.isotope.min.js	(from http://127.0.0.1:8000/)
19:58:10	44342/44342	URF---	200	added ('OK%20(cached)')	application/x-javascript		http://127.0.0.1:8000/static/vendor/owl.carousel/owl.carousel.min.js	/home/saleh/websites/bitparsersHTMLOnly/127.0.0.1_8000/static/vendor/owl.carousel/owl.carousel.min.js	(from http://127.0.0.1:8000/)
19:58:12	20216/20216	URF---	200	added ('OK%20(cached)')	application/x-javascript		http://127.0.0.1:8000/static/vendor/magnific-popup/jquery.magnific-popup.min.js	/home/saleh/websites/bitparsersHTMLOnly/127.0.0.1_8000/static/vendor/magnific-popup/jquery.magnific-popup.min.js	(from http://127.0.0.1:8000/)
19:58:12	4476/4476	URF---	200	added ('OK%20(cached)')	application/x-javascript		http://127.0.0.1:8000/static/vendor/vide/jquery.vide.min.js	/home/saleh/websites/bitparsersHTMLOnly/127.0.0.1_8000/static/vendor/vide/jquery.vide.min.js	(from http://127.0.0.1:8000/)
19:58:13	81332/81332	---M--	200	added ('OK')	font/woff	date:Sat,%2020%20Aug%202022%2015:34:39%20GMT	http://127.0.0.1:8000/static/vendor/simple-line-icons/fonts/Simple-Line-Icons.woff?v=2.4.0	/home/saleh/websites/bitparsersHTMLOnly/127.0.0.1_8000/static/vendor/simple-line-icons/fonts/Simple-Line-Iconsb26c.woff	(from http://127.0.0.1:8000/static/vendor/simple-line-icons/css/simple-line-icons.min.css)
19:58:13	204528/204528	---M--	200	added ('OK')	font/ttf	date:Sat,%2020%20Aug%202022%2015:34:39%20GMT	http://127.0.0.1:8000/static/vendor/fontawesome-free/webfonts/fa-solid-900.ttf	/home/saleh/websites/bitparsersHTMLOnly/127.0.0.1_8000/static/vendor/fontawesome-free/webfonts/fa-solid-900.ttf	(from http://127.0.0.1:8000/static/vendor/fontawesome-free/css/all.min.css)
19:58:13	11790/11790	URF---	200	added ('OK%20(cached)')	application/x-javascript		http://127.0.0.1:8000/static/vendor/vivus/vivus.min.js	/home/saleh/websites/bitparsersHTMLOnly/127.0.0.1_8000/static/vendor/vivus/vivus.min.js	(from http://127.0.0.1:8000/)
19:58:13	1849/-1	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2010%20Apr%202024%2016:28:12%20GMT	http://127.0.0.1:8000/static/img/home/home-concept-dark.png	/home/saleh/websites/bitparsersHTMLOnly/127.0.0.1_8000/static/img/home/home-concept-dark.8b.delayed	(from http://127.0.0.1:8000/static/css/theme.css)
19:58:14	158323/158323	URF---	200	added ('OK%20(cached)')	application/x-javascript		http://127.0.0.1:8000/static/js/theme.js	/home/saleh/websites/bitparsersHTMLOnly/127.0.0.1_8000/static/js/theme.js	(from http://127.0.0.1:8000/)
19:58:14	7945/7945	URF---	200	added ('OK%20(cached)')	application/x-javascript		http://127.0.0.1:8000/static/js/views/view.contact.js	/home/saleh/websites/bitparsersHTMLOnly/127.0.0.1_8000/static/js/views/view.contact.js	(from http://127.0.0.1:8000/)
19:58:14	13333/13333	URF---	200	added ('OK%20(cached)')	application/x-javascript		http://127.0.0.1:8000/static/js/theme.init.js	/home/saleh/websites/bitparsersHTMLOnly/127.0.0.1_8000/static/js/theme.init.js	(from http://127.0.0.1:8000/)
19:58:14	1949965/1949965	URF---	200	added ('OK%20(cached)')	image/png		http://127.0.0.1:8000/static/image/services/services.png	/home/saleh/websites/bitparsersHTMLOnly/127.0.0.1_8000/static/image/services/services.png	(from http://127.0.0.1:8000/services/)
19:58:15	1864/-1	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2010%20Apr%202024%2016:28:15%20GMT	http://127.0.0.1:8000/static/img/home/home-concept-item-dark.png	/home/saleh/websites/bitparsersHTMLOnly/127.0.0.1_8000/static/img/home/home-concept-item-dark.8c.delayed	(from http://127.0.0.1:8000/static/css/theme.css)
19:58:16	26627/26627	URF---	200	added ('OK%20(cached)')	image/png		http://127.0.0.1:8000/static/image/products/lightshifter.png	/home/saleh/websites/bitparsersHTMLOnly/127.0.0.1_8000/static/image/products/lightshifter.png	(from http://127.0.0.1:8000/products/)
19:58:16	18864/18864	URF---	200	added ('OK%20(cached)')	image/png		http://127.0.0.1:8000/static/image/products/Lumos.png	/home/saleh/websites/bitparsersHTMLOnly/127.0.0.1_8000/static/image/products/Lumos.png	(from http://127.0.0.1:8000/products/)
19:58:16	25795/25795	URF---	200	added ('OK%20(cached)')	image/png		http://127.0.0.1:8000/static/image/products/light-blender-logo.png	/home/saleh/websites/bitparsersHTMLOnly/127.0.0.1_8000/static/image/products/light-blender-logo.png	(from http://127.0.0.1:8000/products/)
19:58:16	232464/232464	URF---	200	added ('OK%20(cached)')	image/jpeg		http://127.0.0.1:8000/static/image/products/products_header_page.jpg	/home/saleh/websites/bitparsersHTMLOnly/127.0.0.1_8000/static/image/products/products_header_page.jpg	(from http://127.0.0.1:8000/products/)
19:58:17	1867/-1	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2010%20Apr%202024%2016:28:17%20GMT	http://127.0.0.1:8000/static/img/home/home-concept-icons-dark.png	/home/saleh/websites/bitparsersHTMLOnly/127.0.0.1_8000/static/img/home/home-concept-icons-dark.8d.delayed	(from http://127.0.0.1:8000/static/css/theme.css)
19:58:18	342382/342382	URF---	200	added ('OK%20(cached)')	image/jpeg		http://127.0.0.1:8000/static/image/projects/projects.jpg	/home/saleh/websites/bitparsersHTMLOnly/127.0.0.1_8000/static/image/projects/projects.jpg	(from http://127.0.0.1:8000/projects/)
19:58:18	153041/153041	URF---	200	added ('OK%20(cached)')	image/png		http://127.0.0.1:8000/static/image/projects/dnbuy.png	/home/saleh/websites/bitparsersHTMLOnly/127.0.0.1_8000/static/image/projects/dnbuy.png	(from http://127.0.0.1:8000/projects/)
19:58:18	8388/8388	URF---	200	added ('OK%20(cached)')	image/png		http://127.0.0.1:8000/static/image/projects/gtr.png	/home/saleh/websites/bitparsersHTMLOnly/127.0.0.1_8000/static/image/projects/gtr.png	(from http://127.0.0.1:8000/projects/)
19:58:18	452250/452250	URF---	200	added ('OK%20(cached)')	image/png		http://127.0.0.1:8000/static/image/projects/gtr-one.png	/home/saleh/websites/bitparsersHTMLOnly/127.0.0.1_8000/static/image/projects/gtr-one.png	(from http://127.0.0.1:8000/projects/)
19:58:19	1816/-1	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2010%20Apr%202024%2016:28:19%20GMT	http://127.0.0.1:8000/static/img/arrows-dark.png	/home/saleh/websites/bitparsersHTMLOnly/127.0.0.1_8000/static/img/arrows-dark.8e.delayed	(from http://127.0.0.1:8000/static/css/theme.css)
19:58:20	457786/457786	URF---	200	added ('OK%20(cached)')	image/png		http://127.0.0.1:8000/static/image/projects/ryan-longo.png	/home/saleh/websites/bitparsersHTMLOnly/127.0.0.1_8000/static/image/projects/ryan-longo.png	(from http://127.0.0.1:8000/projects/)
19:58:20	67482/67482	URF---	200	added ('OK%20(cached)')	image/png		http://127.0.0.1:8000/static/image/projects/Lumos.png	/home/saleh/websites/bitparsersHTMLOnly/127.0.0.1_8000/static/image/projects/Lumos.png	(from http://127.0.0.1:8000/projects/)
19:58:20	41005/41005	URF---	200	added ('OK%20(cached)')	image/jpeg		http://127.0.0.1:8000/static/image/projects/TF%20logo.jpg	/home/saleh/websites/bitparsersHTMLOnly/127.0.0.1_8000/static/image/projects/TF%20logo.jpg	(from http://127.0.0.1:8000/projects/)
19:58:20	6144/6144	URF---	200	added ('OK%20(cached)')	image/png		http://127.0.0.1:8000/static/image/projects/synodic-logo-2.png	/home/saleh/websites/bitparsersHTMLOnly/127.0.0.1_8000/static/image/projects/synodic-logo-2.png	(from http://127.0.0.1:8000/projects/)
19:58:21	46807/46807	URF---	200	added ('OK%20(cached)')	image/png		http://127.0.0.1:8000/static/image/projects/light-blender-logo.png	/home/saleh/websites/bitparsersHTMLOnly/127.0.0.1_8000/static/image/projects/light-blender-logo.png	(from http://127.0.0.1:8000/projects/)
19:58:21	6627/6627	URF---	200	added ('OK%20(cached)')	image/jpeg		http://127.0.0.1:8000/static/image/projects/metal-logo.jpg	/home/saleh/websites/bitparsersHTMLOnly/127.0.0.1_8000/static/image/projects/metal-logo.jpg	(from http://127.0.0.1:8000/projects/)
19:58:21	648984/648984	URF---	200	added ('OK%20(cached)')	image/png		http://127.0.0.1:8000/static/image/abute-us.png	/home/saleh/websites/bitparsersHTMLOnly/127.0.0.1_8000/static/image/abute-us.png	(from http://127.0.0.1:8000/about-us/)
19:58:21	685630/685630	URF---	200	added ('OK%20(cached)')	image/png		http://127.0.0.1:8000/static/image/contact_us/contact-us.png	/home/saleh/websites/bitparsersHTMLOnly/127.0.0.1_8000/static/image/contact_us/contact-us.png	(from http://127.0.0.1:8000/contact-us/)
19:58:22	1801/-1	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2010%20Apr%202024%2016:28:22%20GMT	http://127.0.0.1:8000/static/img/arrows.png	/home/saleh/websites/bitparsersHTMLOnly/127.0.0.1_8000/static/img/arrows.8f.delayed	(from http://127.0.0.1:8000/static/css/theme-elements.css)
19:58:23	298846/298846	URF---	200	added ('OK%20(cached)')	image/jpeg		http://127.0.0.1:8000/static/image/products/lightshifter1.jpg	/home/saleh/websites/bitparsersHTMLOnly/127.0.0.1_8000/static/image/products/lightshifter1.jpg	(from http://127.0.0.1:8000/products/light-shifter)
19:58:23	95732/95732	URF---	200	added ('OK%20(cached)')	image/jpeg		http://127.0.0.1:8000/static/image/projects/lumos/secondimages.jpg	/home/saleh/websites/bitparsersHTMLOnly/127.0.0.1_8000/static/image/projects/lumos/secondimages.jpg	(from http://127.0.0.1:8000/products/lumos)
19:58:23	69172/69172	URF---	200	added ('OK%20(cached)')	image/jpeg		http://127.0.0.1:8000/static/image/projects/lumos/17.jpg	/home/saleh/websites/bitparsersHTMLOnly/127.0.0.1_8000/static/image/projects/lumos/17.jpg	(from http://127.0.0.1:8000/products/lumos)
19:58:23	4246/4246	--F---	200	added ('OK%20(cached)')	text/html		http://127.0.0.1:8000/captcha/image/8ca34f618c0df123563ae385192a2b83510157a7/	/home/saleh/websites/bitparsersHTMLOnly/127.0.0.1_8000/captcha/image/8ca34f618c0df123563ae385192a2b83510157a7/index.html	(from http://127.0.0.1:8000/contact-us/)
19:58:24	1837/-1	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2010%20Apr%202024%2016:28:24%20GMT	http://127.0.0.1:8000/static/img/patterns/worn_dots.png	/home/saleh/websites/bitparsersHTMLOnly/127.0.0.1_8000/static/img/patterns/worn_dots.90.delayed	(from http://127.0.0.1:8000/static/css/theme-elements.css)
19:58:25	73152/73152	URF---	200	added ('OK%20(cached)')	image/jpeg		http://127.0.0.1:8000/static/image/projects/lumos/15.jpg	/home/saleh/websites/bitparsersHTMLOnly/127.0.0.1_8000/static/image/projects/lumos/15.jpg	(from http://127.0.0.1:8000/products/lumos)
19:58:25	57955/57955	URF---	200	added ('OK%20(cached)')	image/jpeg		http://127.0.0.1:8000/static/image/projects/lumos/16.jpg	/home/saleh/websites/bitparsersHTMLOnly/127.0.0.1_8000/static/image/projects/lumos/16.jpg	(from http://127.0.0.1:8000/products/lumos)
19:58:25	88035/88035	URF---	200	added ('OK%20(cached)')	image/jpeg		http://127.0.0.1:8000/static/image/projects/lumos/thirdimages.jpg	/home/saleh/websites/bitparsersHTMLOnly/127.0.0.1_8000/static/image/projects/lumos/thirdimages.jpg	(from http://127.0.0.1:8000/products/lumos)
19:58:25	441159/441159	URF---	200	added ('OK%20(cached)')	image/png		http://127.0.0.1:8000/static/image/projects/dnbuy-project.png	/home/saleh/websites/bitparsersHTMLOnly/127.0.0.1_8000/static/image/projects/dnbuy-project.png	(from http://127.0.0.1:8000/projects/dnbuy/)
19:58:26	1837/-1	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2010%20Apr%202024%2016:28:26%20GMT	http://127.0.0.1:8000/static/img/patterns/az_subtle.png	/home/saleh/websites/bitparsersHTMLOnly/127.0.0.1_8000/static/img/patterns/az_subtle.91.delayed	(from http://127.0.0.1:8000/static/css/theme-elements.css)
19:58:27	757473/757473	URF---	200	added ('OK%20(cached)')	image/png		http://127.0.0.1:8000/static/image/projects/gtr-projects.png	/home/saleh/websites/bitparsersHTMLOnly/127.0.0.1_8000/static/image/projects/gtr-projects.png	(from http://127.0.0.1:8000/projects/gtr/)
19:58:27	298846/298846	URF---	200	added ('OK%20(cached)')	image/jpeg		http://127.0.0.1:8000/static/image/projects/lightshifter1.jpg	/home/saleh/websites/bitparsersHTMLOnly/127.0.0.1_8000/static/image/projects/lightshifter1.jpg	(from http://127.0.0.1:8000/projects/light-shifter/)
19:58:27	73152/73152	URF---	200	added ('OK%20(cached)')	image/jpeg		http://127.0.0.1:8000/static/image/projects/lightshifter.jpg	/home/saleh/websites/bitparsersHTMLOnly/127.0.0.1_8000/static/image/projects/lightshifter.jpg	(from http://127.0.0.1:8000/projects/light-shifter-v2/)
19:58:27	202118/202118	URF---	200	added ('OK%20(cached)')	image/jpeg		http://127.0.0.1:8000/static/image/projects/lumos/firstimages.jpg	/home/saleh/websites/bitparsersHTMLOnly/127.0.0.1_8000/static/image/projects/lumos/firstimages.jpg	(from http://127.0.0.1:8000/projects/lumos/)
19:58:28	1798/-1	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2010%20Apr%202024%2016:28:28%20GMT	http://127.0.0.1:8000/static/img/flags.png	/home/saleh/websites/bitparsersHTMLOnly/127.0.0.1_8000/static/img/flags.92.delayed	(from http://127.0.0.1:8000/static/css/theme-elements.css)
19:58:29	16961/16961	URF---	200	added ('OK%20(cached)')	image/png		http://127.0.0.1:8000/static/image/projects/tfmain.png	/home/saleh/websites/bitparsersHTMLOnly/127.0.0.1_8000/static/image/projects/tfmain.png	(from http://127.0.0.1:8000/projects/trade-forward-project/)
19:58:29	518846/518846	URF---	200	added ('OK%20(cached)')	image/png		http://127.0.0.1:8000/static/image/projects/bellevueroot.png	/home/saleh/websites/bitparsersHTMLOnly/127.0.0.1_8000/static/image/projects/bellevueroot.png	(from http://127.0.0.1:8000/projects/syondic-br/)
19:58:29	4341/4341	--F---	200	added ('OK%20(cached)')	text/html		http://127.0.0.1:8000/captcha/image/ee5fad7e749f744ac1c1af63679d59b1d9659df6/	/home/saleh/websites/bitparsersHTMLOnly/127.0.0.1_8000/captcha/image/ee5fad7e749f744ac1c1af63679d59b1d9659df6/index.html	(from http://127.0.0.1:8000/products/order/create?product=light_shifter)
19:58:29	4528/4528	--F---	200	added ('OK%20(cached)')	text/html		http://127.0.0.1:8000/captcha/image/62e9cc4423e87b85b855a2995121105147e19099/	/home/saleh/websites/bitparsersHTMLOnly/127.0.0.1_8000/captcha/image/62e9cc4423e87b85b855a2995121105147e19099/index.html	(from http://127.0.0.1:8000/products/order/create?product=lumos)
19:58:30	1816/-1	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2010%20Apr%202024%2016:28:30%20GMT	http://127.0.0.1:8000/static/img/icons/icons.png	/home/saleh/websites/bitparsersHTMLOnly/127.0.0.1_8000/static/img/icons/icons.93.delayed	(from http://127.0.0.1:8000/static/css/theme-elements.css)
19:58:31	78460/78460	URF---	200	added ('OK%20(cached)')	application/woff2		http://127.0.0.1:8000/static/vendor/fontawesome-free/webfonts/fa-brands-400.woff2	/home/saleh/websites/bitparsersHTMLOnly/127.0.0.1_8000/static/vendor/fontawesome-free/webfonts/fa-brands-400.woff2	(from http://127.0.0.1:8000/static/vendor/fontawesome-free/css/all.min.css)
19:58:31	136822/136822	URF---	200	added ('OK%20(cached)')	application/eot		http://127.0.0.1:8000/static/vendor/fontawesome-free/webfonts/fa-brands-400.eot	/home/saleh/websites/bitparsersHTMLOnly/127.0.0.1_8000/static/vendor/fontawesome-free/webfonts/fa-brands-400.eot	(from http://127.0.0.1:8000/static/vendor/fontawesome-free/css/all.min.css)
19:58:31	92136/92136	URF---	200	added ('OK%20(cached)')	application/woff		http://127.0.0.1:8000/static/vendor/fontawesome-free/webfonts/fa-brands-400.woff	/home/saleh/websites/bitparsersHTMLOnly/127.0.0.1_8000/static/vendor/fontawesome-free/webfonts/fa-brands-400.woff	(from http://127.0.0.1:8000/static/vendor/fontawesome-free/css/all.min.css)
19:58:33	1807/-1	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2010%20Apr%202024%2016:28:32%20GMT	http://127.0.0.1:8000/static/css/img/lazy.png	/home/saleh/websites/bitparsersHTMLOnly/127.0.0.1_8000/static/css/img/lazy.94.delayed	(from http://127.0.0.1:8000/static/css/theme-elements.css)
19:58:33	136516/136516	URF---	200	added ('OK%20(cached)')	application/ttf		http://127.0.0.1:8000/static/vendor/fontawesome-free/webfonts/fa-brands-400.ttf	/home/saleh/websites/bitparsersHTMLOnly/127.0.0.1_8000/static/vendor/fontawesome-free/webfonts/fa-brands-400.ttf	(from http://127.0.0.1:8000/static/vendor/fontawesome-free/css/all.min.css)
19:58:33	34350/34350	URF---	200	added ('OK%20(cached)')	application/eot		http://127.0.0.1:8000/static/vendor/fontawesome-free/webfonts/fa-regular-400.eot	/home/saleh/websites/bitparsersHTMLOnly/127.0.0.1_8000/static/vendor/fontawesome-free/webfonts/fa-regular-400.eot	(from http://127.0.0.1:8000/static/vendor/fontawesome-free/css/all.min.css)
19:58:35	13548/13548	URF---	200	added ('OK%20(cached)')	application/woff2		http://127.0.0.1:8000/static/vendor/fontawesome-free/webfonts/fa-regular-400.woff2	/home/saleh/websites/bitparsersHTMLOnly/127.0.0.1_8000/static/vendor/fontawesome-free/webfonts/fa-regular-400.woff2	(from http://127.0.0.1:8000/static/vendor/fontawesome-free/css/all.min.css)
19:58:36	1831/-1	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2010%20Apr%202024%2016:28:34%20GMT	http://127.0.0.1:8000/static/img/pencil-blue-line.png	/home/saleh/websites/bitparsersHTMLOnly/127.0.0.1_8000/static/img/pencil-blue-line.95.delayed	(from http://127.0.0.1:8000/static/css/theme-elements.css)
19:58:36	16772/16772	URF---	200	added ('OK%20(cached)')	application/woff		http://127.0.0.1:8000/static/vendor/fontawesome-free/webfonts/fa-regular-400.woff	/home/saleh/websites/bitparsersHTMLOnly/127.0.0.1_8000/static/vendor/fontawesome-free/webfonts/fa-regular-400.woff	(from http://127.0.0.1:8000/static/vendor/fontawesome-free/css/all.min.css)
19:58:38	34052/34052	URF---	200	added ('OK%20(cached)')	application/ttf		http://127.0.0.1:8000/static/vendor/fontawesome-free/webfonts/fa-regular-400.ttf	/home/saleh/websites/bitparsersHTMLOnly/127.0.0.1_8000/static/vendor/fontawesome-free/webfonts/fa-regular-400.ttf	(from http://127.0.0.1:8000/static/vendor/fontawesome-free/css/all.min.css)
19:58:38	1846/-1	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2010%20Apr%202024%2016:28:37%20GMT	http://127.0.0.1:8000/static/img/pencil-blue-line-dark.png	/home/saleh/websites/bitparsersHTMLOnly/127.0.0.1_8000/static/img/pencil-blue-line-dark.96.delayed	(from http://127.0.0.1:8000/static/css/theme-elements.css)
19:58:40	204814/204814	URF---	200	added ('OK%20(cached)')	application/eot		http://127.0.0.1:8000/static/vendor/fontawesome-free/webfonts/fa-solid-900.eot	/home/saleh/websites/bitparsersHTMLOnly/127.0.0.1_8000/static/vendor/fontawesome-free/webfonts/fa-solid-900.eot	(from http://127.0.0.1:8000/static/vendor/fontawesome-free/css/all.min.css)
19:58:40	34350/34350	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Sat,%2020%20Aug%202022%2015:34:39%20GMT	http://127.0.0.1:8000/static/vendor/fontawesome-free/webfonts/fa-regular-400.eot?	/home/saleh/websites/bitparsersHTMLOnly/127.0.0.1_8000/static/vendor/fontawesome-free/webfonts/fa-regular-400d41d.eot	(from http://127.0.0.1:8000/static/vendor/fontawesome-free/css/all.min.css)
19:58:42	80300/80300	URF---	200	added ('OK%20(cached)')	application/woff2		http://127.0.0.1:8000/static/vendor/fontawesome-free/webfonts/fa-solid-900.woff2	/home/saleh/websites/bitparsersHTMLOnly/127.0.0.1_8000/static/vendor/fontawesome-free/webfonts/fa-solid-900.woff2	(from http://127.0.0.1:8000/static/vendor/fontawesome-free/css/all.min.css)
19:58:42	1837/-1	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2010%20Apr%202024%2016:28:40%20GMT	http://127.0.0.1:8000/static/img/pencil-blue-line-2.png	/home/saleh/websites/bitparsersHTMLOnly/127.0.0.1_8000/static/img/pencil-blue-line-2.97.delayed	(from http://127.0.0.1:8000/static/css/theme-elements.css)
19:58:42	104280/104280	URF---	200	added ('OK%20(cached)')	application/woff		http://127.0.0.1:8000/static/vendor/fontawesome-free/webfonts/fa-solid-900.woff	/home/saleh/websites/bitparsersHTMLOnly/127.0.0.1_8000/static/vendor/fontawesome-free/webfonts/fa-solid-900.woff	(from http://127.0.0.1:8000/static/vendor/fontawesome-free/css/all.min.css)
19:58:44	204528/204528	URF---	200	added ('OK%20(cached)')	application/ttf		http://127.0.0.1:8000/static/vendor/fontawesome-free/webfonts/fa-solid-900.ttf	/home/saleh/websites/bitparsersHTMLOnly/127.0.0.1_8000/static/vendor/fontawesome-free/webfonts/fa-solid-900.ttf	(from http://127.0.0.1:8000/static/vendor/fontawesome-free/css/all.min.css)
19:58:44	1852/-1	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2010%20Apr%202024%2016:28:43%20GMT	http://127.0.0.1:8000/static/img/pencil-blue-line-2-dark.png	/home/saleh/websites/bitparsersHTMLOnly/127.0.0.1_8000/static/img/pencil-blue-line-2-dark.98.delayed	(from http://127.0.0.1:8000/static/css/theme-elements.css)
19:58:46	30064/30064	URF---	200	added ('OK%20(cached)')	application/woff2		http://127.0.0.1:8000/static/vendor/simple-line-icons/fonts/Simple-Line-Icons.woff2?v=2.4.0	/home/saleh/websites/bitparsersHTMLOnly/127.0.0.1_8000/static/vendor/simple-line-icons/fonts/Simple-Line-Iconsb26c.woff2	(from http://127.0.0.1:8000/static/vendor/simple-line-icons/css/simple-line-icons.min.css)
19:58:46	54266/54266	URF---	200	added ('OK%20(cached)')	application/eot		http://127.0.0.1:8000/static/vendor/simple-line-icons/fonts/Simple-Line-Icons.eot?v=2.4.0	/home/saleh/websites/bitparsersHTMLOnly/127.0.0.1_8000/static/vendor/simple-line-icons/fonts/Simple-Line-Iconsb26c.eot	(from http://127.0.0.1:8000/static/vendor/simple-line-icons/css/simple-line-icons.min.css)
19:58:46	136822/136822	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Sat,%2020%20Aug%202022%2015:34:39%20GMT	http://127.0.0.1:8000/static/vendor/fontawesome-free/webfonts/fa-brands-400.eot?	/home/saleh/websites/bitparsersHTMLOnly/127.0.0.1_8000/static/vendor/fontawesome-free/webfonts/fa-brands-400d41d.eot	(from http://127.0.0.1:8000/static/vendor/fontawesome-free/css/all.min.css)
19:58:48	54056/54056	URF---	200	added ('OK%20(cached)')	application/ttf		http://127.0.0.1:8000/static/vendor/simple-line-icons/fonts/Simple-Line-Icons.ttf?v=2.4.0	/home/saleh/websites/bitparsersHTMLOnly/127.0.0.1_8000/static/vendor/simple-line-icons/fonts/Simple-Line-Iconsb26c.ttf	(from http://127.0.0.1:8000/static/vendor/simple-line-icons/css/simple-line-icons.min.css)
